DateTime(GMT+8)	Time(ms)	Z(km)	Latitude	Longitude
2025-08-11 03:10:01.909	909.9	11.36	2.0836360727	102.5204738424
2025-08-11 03:10:01.910	910.0	13.00	2.0731479688	102.5086965322
