DateTime(GMT+8)	Time(ms)	Z(km)	Latitude	Longitude
2025-08-11 02:00:24.504	504.4	4.75	2.3344422085	102.2303996765
2025-08-11 02:00:24.547	547.3	13.39	2.4882607889	102.0764621904
2025-08-11 02:00:24.604	604.7	14.93	2.4666177800	101.9303548768
