DateTime(GMT+8)	Time(ms)	Z(km)	Latitude	Longitude
2025-08-11 05:32:43.310	310.6	-0.17	2.6046501582	101.1858414747
2025-08-11 05:32:43.939	939.8	0.27	2.6112290744	101.1604772286
