id,time,azimuth,elevation,x,y,z,r,region,deposited_charge
15,1756267646.482918978,-154.100522,20.133249,6.519019,-19.355935,7.196417,21.654982,1,-1.681661706e-01
15,1756267646.483361006,-149.867004,18.844656,8.421779,-20.154293,6.964491,22.926535,1,-1.681661706e-01
15,1756267646.483652115,-154.131807,20.356477,6.621572,-19.486818,7.541531,21.919306,1,-1.681661706e-01
16,1756267646.485517025,-154.233507,19.734167,6.395265,-19.059668,6.994924,21.286130,1,-1.681661706e-01
16,1756267646.486586094,-153.600743,19.532042,6.658588,-19.025092,7.047263,21.353099,1,-1.681661706e-01
16,1756267646.486991882,-152.356404,21.009090,6.915159,-18.791083,7.274107,21.303447,1,-1.681661706e-01
17,1756267646.488797903,-152.521235,21.639690,7.009124,-18.988635,7.842450,21.707144,1,-1.681661706e-01
18,1756267646.491828918,-151.268972,17.340048,8.242204,-20.688413,6.944336,23.327412,1,-1.681661706e-01
18,1756267646.492357969,-150.981772,18.025206,8.233413,-20.537435,7.020364,23.213376,1,-1.681661706e-01
18,1756267646.493851900,-152.868857,20.420216,6.862255,-18.647446,7.456862,21.223161,1,-1.681661706e-01
18,1756267646.494149923,-157.162287,19.356744,5.531663,-19.491792,7.124168,21.477500,1,-1.681661706e-01
19,1756267646.494914055,-150.592712,18.669803,8.397168,-20.552345,7.318328,23.376682,1,-1.681661706e-01
19,1756267646.496064901,-152.565184,18.497547,6.956658,-18.304190,6.846565,20.744009,1,-1.681661706e-01
20,1756267646.499125957,-150.452393,19.784590,7.438796,-17.876329,6.999644,20.588682,1,-1.681661706e-01
21,1756267646.500768900,-150.097812,19.771174,7.461572,-17.708902,6.866084,20.406454,1,-1.681661706e-01
22,1756267646.502751112,-150.622929,21.017018,7.189602,-17.609039,7.181289,20.330754,1,-1.681661706e-01
22,1756267646.503498077,-149.899095,22.536520,7.244506,-17.491810,7.385323,20.322138,1,-1.681661706e-01
22,1756267646.503906965,-151.372780,19.957618,7.208704,-17.817630,7.260952,20.546405,1,-1.681661706e-01
22,1756267646.505038023,-151.051241,20.604837,7.232604,-17.689065,7.386117,20.488248,1,-1.681661706e-01
23,1756267646.506783962,-150.685002,20.458037,7.326937,-17.419517,7.373609,20.285307,1,-1.681661706e-01
24,1756267646.508446932,-149.063127,21.367488,7.817559,-17.329016,7.651626,20.492838,1,-1.681661706e-01
24,1756267646.509330034,-149.382160,22.710559,7.404385,-17.185995,7.619577,20.204982,1,-1.681661706e-01
25,1756267646.511022091,-147.432120,23.817548,7.972004,-17.024491,7.995681,20.428340,1,-1.681661706e-01
26,1756267646.513964891,-148.829659,21.371459,7.762109,-17.129645,7.489044,20.242551,1,-1.681661706e-01
26,1756267646.514914989,-148.315058,21.921749,7.790420,-16.969205,7.498252,20.121341,1,-1.681661706e-01
27,1756267646.518114090,-148.346366,21.883210,7.732293,-16.923883,7.410209,20.027915,1,-1.681661706e-01
28,1756267646.519927979,-148.603634,20.082916,7.934353,-17.070952,7.205900,20.156794,1,-1.681661706e-01
29,1756267646.521735907,-157.260199,18.102840,5.731552,-20.656653,6.697170,22.458853,1,-1.681661706e-01
30,1756267646.524141073,-157.096192,17.090045,5.891756,-20.899397,6.457261,22.653781,1,-1.681661706e-01
31,1756267646.526671886,-155.916457,17.640828,6.221904,-20.738484,6.309082,22.552191,1,-1.681661706e-01
32,1756267646.529789925,-156.334968,15.884696,6.353667,-21.181168,6.334533,23.002984,1,-1.681661706e-01
32,1756267646.530934095,-155.722588,14.651938,6.715615,-20.975477,6.271898,22.899931,0,2.732700272e+00
33,1756267646.534243107,-156.105484,15.644050,6.486803,-21.415796,6.207295,23.221659,0,2.732700272e+00
34,1756267646.540112019,-156.326141,16.048447,6.490291,-21.894000,6.325415,23.695611,1,-1.681661706e-01
