id,time,azimuth,elevation,x,y,z,r,region,deposited_charge
28,1756266846.084464073,131.151170,42.544396,-7.676890,-5.184173,8.590206,12.633366,1,-1.320269652e-02
30,1756266846.086098909,114.012635,40.894159,-10.096147,-3.020691,9.281686,14.043022,1,-1.320269652e-02
30,1756266846.087402105,114.717872,40.514300,-9.982928,-3.063516,9.223995,13.932913,1,-1.320269652e-02
31,1756266846.088207960,130.521298,43.207352,-7.437499,-4.980031,8.224020,12.155312,1,-1.320269652e-02
32,1756266846.090331078,113.307651,43.029920,-9.318395,-2.947835,8.688771,13.077345,1,-1.320269652e-02
32,1756266846.090334892,113.315771,41.363539,-9.723902,-2.949364,8.735341,13.399970,1,-1.320269652e-02
32,1756266846.091442108,112.724062,42.764747,-9.853695,-2.776608,9.463256,13.941236,1,-1.320269652e-02
32,1756266846.092044115,114.231553,41.799884,-9.684608,-2.934391,9.205081,13.679759,1,-1.320269652e-02
33,1756266846.100363016,113.013529,44.132336,-9.099354,-2.745568,8.952047,13.056628,1,-1.320269652e-02
33,1756266846.101545095,112.847915,44.495093,-9.467335,-2.628987,9.779543,13.862953,1,-1.320269652e-02
33,1756266846.101943016,112.472904,44.593095,-8.684573,-2.713049,8.392858,12.378308,1,-1.320269652e-02
34,1756266846.105617046,113.708839,44.734831,-9.241670,-2.771739,9.564745,13.585851,1,-1.320269652e-02
35,1756266846.107820988,111.454165,44.755624,-9.495723,-2.469961,9.683892,13.785762,1,-1.320269652e-02
36,1756266846.109430075,125.824114,45.641721,-7.294987,-3.901760,8.837107,12.105165,1,-1.320269652e-02
37,1756266846.109692097,111.190370,45.642674,-9.230874,-2.424276,9.586099,13.526989,1,-1.320269652e-02
38,1756266846.111287117,112.113156,44.586649,-9.199632,-2.527644,9.316834,13.335127,1,-1.320269652e-02
39,1756266846.113027096,127.095172,45.450528,-6.785440,-3.891446,8.082373,11.247680,1,-1.320269652e-02
39,1756266846.113224983,127.307459,45.989223,-6.815272,-3.942029,8.288874,11.432102,1,-1.320269652e-02
39,1756266846.113789082,128.602809,46.180857,-6.499182,-4.013114,7.911914,10.997401,1,-1.320269652e-02
39,1756266846.114109039,127.911073,45.046387,-6.897150,-3.991644,8.493548,11.646641,1,-1.320269652e-02
40,1756266846.114804983,110.359817,46.363127,-9.290323,-2.309409,9.845902,13.732635,1,-1.320269652e-02
41,1756266846.116771936,125.348108,45.522970,-6.949323,-3.684211,8.217357,11.375037,1,-1.320269652e-02
41,1756266846.116775990,127.298821,45.112392,-6.679011,-3.804077,8.060867,11.138122,1,-1.320269652e-02
42,1756266846.118813038,125.182229,46.141340,-6.660025,-3.538868,7.939643,10.950683,1,-1.320269652e-02
42,1756266846.118830919,125.438203,44.892330,-6.841402,-3.590408,8.076561,11.177059,1,-1.320269652e-02
43,1756266846.118988991,109.638605,45.935875,-9.720593,-2.192086,10.272179,14.311283,1,-1.320269652e-02
44,1756266846.122049093,123.361282,46.478456,-6.674442,-3.250592,7.986171,10.903827,1,-1.320269652e-02
45,1756266846.122787952,108.022984,46.381822,-9.676614,-2.027048,10.129231,14.154402,1,-1.320269652e-02
46,1756266846.124159098,122.800136,46.772983,-6.534030,-3.153847,7.732590,10.603454,0,1.085555047e-01
47,1756266846.129681110,117.645840,48.964039,-7.016500,-2.710125,8.483816,11.338041,1,-1.320269652e-02
47,1756266846.129848957,118.518567,48.409700,-7.131375,-2.785624,8.692339,11.583306,1,-1.320269652e-02
47,1756266846.129884958,119.385566,49.395522,-6.731398,-2.807365,8.419456,11.139132,1,-1.320269652e-02
48,1756266846.129936934,130.254545,38.013235,-8.477985,-5.537347,7.998085,12.903790,1,-1.320269652e-02
47,1756266846.130110979,119.466079,48.774196,-6.766743,-2.814428,8.322394,11.089277,1,-1.320269652e-02
47,1756266846.130173922,117.686138,49.455586,-6.628209,-2.710226,7.899172,10.661867,1,-1.320269652e-02
