id,time,azimuth,elevation,x,y,z,r,region,deposited_charge
23,1756266801.366178036,140.097627,41.864440,-6.581072,-6.096104,8.431933,12.311397,1,-2.619070304e-02
25,1756266801.368236065,138.244524,42.596691,-6.921893,-5.983045,8.923702,12.780528,1,-2.619070304e-02
26,1756266801.369918108,175.023920,47.222546,-1.566640,-7.689189,8.806125,11.795161,1,-2.619070304e-02
26,1756266801.369995117,174.418354,46.238690,-1.721265,-7.975463,8.825673,12.019287,1,-2.619070304e-02
27,1756266801.370717049,139.537261,43.085740,-6.826589,-6.172814,9.213696,13.022985,1,-2.619070304e-02
27,1756266801.371018887,138.497806,42.691876,-6.867135,-6.006696,8.808464,12.681758,1,-2.619070304e-02
27,1756266801.371083021,138.628330,42.715383,-6.828357,-6.015115,8.698740,12.588731,1,-2.619070304e-02
27,1756266801.371514082,138.263779,42.332397,-6.947593,-6.050613,8.634776,12.626889,1,-2.619070304e-02
27,1756266801.372271061,136.828567,42.750696,-7.232136,-6.049236,8.637402,12.786781,1,-2.619070304e-02
28,1756266801.372611046,176.359689,47.895974,-1.453995,-7.690795,8.613640,11.638609,1,-2.619070304e-02
28,1756266801.373373985,177.063839,47.015311,-1.374580,-7.917323,8.682438,11.830393,1,-2.619070304e-02
29,1756266801.374593973,136.542711,42.834882,-7.156448,-5.843635,8.892662,12.823504,1,-2.619070304e-02
29,1756266801.374608994,136.213111,41.727440,-7.337174,-5.947802,8.609777,12.780404,1,-2.619070304e-02
29,1756266801.374614954,136.664875,40.804480,-7.452633,-6.111565,8.675790,12.967741,1,-2.619070304e-02
29,1756266801.374798059,135.595157,42.495433,-7.175599,-5.807570,8.138962,12.306900,1,-2.619070304e-02
30,1756266801.375489950,174.638764,46.509154,-1.738274,-8.029281,8.775899,12.021121,1,-2.619070304e-02
31,1756266801.376712084,134.653780,41.736852,-7.498762,-5.761798,8.541990,12.743443,1,-2.619070304e-02
32,1756266801.377551079,173.159302,45.474651,-1.975977,-8.183998,8.788207,12.170246,1,-2.619070304e-02
32,1756266801.377669096,172.413480,45.237757,-2.101192,-8.225695,8.792019,12.221975,1,-2.619070304e-02
31,1756266801.377948046,133.452961,42.378522,-7.697379,-5.722433,8.611084,12.889789,1,-2.619070304e-02
33,1756266801.380734921,133.482735,41.963112,-7.775391,-5.845699,8.397947,12.851242,1,-2.619070304e-02
33,1756266801.380999088,132.946272,42.777850,-7.808888,-5.696682,8.813433,13.080807,1,-2.619070304e-02
34,1756266801.382496119,174.100919,45.357489,-1.857962,-8.433802,9.123979,12.562963,1,-2.619070304e-02
35,1756266801.384355068,134.383459,43.074494,-7.649064,-5.783907,9.239151,13.316293,1,-2.619070304e-02
35,1756266801.385833979,131.953348,43.491709,-7.752893,-5.468981,8.821030,12.954832,1,-2.619070304e-02
36,1756266801.385873079,174.390463,45.114106,-1.804885,-8.487362,9.177555,12.630140,1,-2.619070304e-02
36,1756266801.385916948,173.726736,44.851910,-2.014507,-8.557748,8.771067,12.418732,1,-2.619070304e-02
35,1756266801.386130095,132.335493,43.189440,-7.606187,-5.409318,8.698229,12.758291,1,-2.619070304e-02
35,1756266801.386281967,132.002890,42.965261,-7.730379,-5.339230,9.056837,13.049614,1,-2.619070304e-02
35,1756266801.386461973,133.114831,43.755786,-7.660220,-5.570020,9.144914,13.165620,1,-2.619070304e-02
37,1756266801.388346910,132.029715,44.316786,-7.836411,-5.409163,9.646800,13.554672,1,-2.619070304e-02
38,1756266801.390719891,131.090898,42.923902,-7.763672,-5.263257,8.691765,12.787621,1,-2.619070304e-02
39,1756266801.391129971,173.547719,43.391261,-2.090517,-8.808783,8.654026,12.524260,1,-2.619070304e-02
40,1756266801.393577099,174.952515,43.156269,-1.895656,-8.991386,8.739742,12.681547,1,-2.619070304e-02
41,1756266801.393681049,130.681062,41.931286,-7.945068,-5.218229,8.840879,12.981339,1,-2.619070304e-02
40,1756266801.394654989,173.851028,43.889697,-2.088667,-8.929213,8.805542,12.713416,1,-2.619070304e-02
42,1756266801.396553993,171.140334,43.069505,-2.516892,-9.038290,9.081582,13.057586,1,-2.619070304e-02
42,1756266801.396797895,173.412273,43.693708,-2.048527,-9.019433,9.483554,13.247054,1,-2.619070304e-02
43,1756266801.397923946,129.606680,42.386163,-7.806589,-4.946973,8.606360,12.628729,1,-2.619070304e-02
43,1756266801.398607969,128.638809,41.193426,-8.109160,-4.957031,8.457306,12.722290,1,-2.619070304e-02
43,1756266801.398622036,129.660521,41.279627,-7.770898,-4.973069,8.128506,12.295970,1,-2.619070304e-02
44,1756266801.400435925,128.678402,41.287439,-8.090470,-4.898823,8.655761,12.820935,1,-2.619070304e-02
45,1756266801.402914047,127.706870,41.385163,-7.915397,-4.678595,8.177761,12.305224,1,-2.619070304e-02
45,1756266801.403364897,127.924069,43.040800,-7.502017,-4.529511,8.069720,11.912897,1,-2.619070304e-02
46,1756266801.405534983,126.736891,42.915850,-7.503846,-4.417207,7.713496,11.632603,1,-2.619070304e-02
46,1756266801.406104088,127.656359,42.168326,-7.748972,-4.540948,8.313679,12.238629,1,-2.619070304e-02
46,1756266801.406109095,127.595772,41.442966,-7.863399,-4.506409,8.543846,12.455443,1,-2.619070304e-02
46,1756266801.406213045,127.196503,42.621096,-7.669089,-4.490769,8.089845,12.017800,1,-2.619070304e-02
46,1756266801.407326937,126.006117,42.705671,-7.656577,-4.191828,8.229392,11.996561,1,-2.619070304e-02
47,1756266801.408932924,124.702614,42.919665,-7.614223,-4.108356,7.736380,11.606315,1,-2.619070304e-02
47,1756266801.409627914,124.847449,42.310023,-7.815256,-4.075400,8.189849,12.031656,1,-2.619070304e-02
48,1756266801.411339045,123.830487,43.674399,-7.836533,-3.961928,8.389235,12.144439,1,-2.619070304e-02
48,1756266801.411689043,124.507678,43.577371,-7.657723,-3.969472,8.262009,11.943962,1,-2.619070304e-02
49,1756266801.413482904,124.912188,43.119256,-7.557737,-3.941479,8.177180,11.811897,1,-2.619070304e-02
50,1756266801.415034056,125.997438,42.856284,-7.426475,-4.016383,8.169254,11.748216,1,-2.619070304e-02
50,1756266801.415090084,125.971145,43.305578,-7.138141,-4.036800,7.479793,11.099375,1,-2.619070304e-02
50,1756266801.415098906,125.510610,43.437535,-7.505027,-4.013138,8.262333,11.861570,1,-2.619070304e-02
51,1756266801.446444035,142.899438,44.027619,-4.796136,-4.941994,6.702589,9.609939,0,3.764913563e-01
