id,time,azimuth,elevation,x,y,z,r,region,deposited_charge
1,1756268047.194209099,123.151469,44.811647,-6.026138,-2.916096,6.775634,9.525081,0,5.928424877e-02
1,1756268047.194859028,125.160990,42.793398,-6.273326,-3.248637,6.901226,9.875990,1,-2.007633923e-02
1,1756268047.195231915,123.713420,44.285195,-6.139050,-3.000273,6.937795,9.737688,1,-2.007633923e-02
1,1756268047.195718050,124.829628,41.055675,-5.896458,-3.168341,5.668236,8.771288,1,-2.007633923e-02
1,1756268047.195847034,122.447066,43.675501,-6.141103,-2.878207,6.601507,9.464519,1,-2.007633923e-02
1,1756268047.196152925,124.682292,41.384923,-6.466265,-3.263549,6.810397,9.942074,1,-2.007633923e-02
1,1756268047.196217060,125.423521,44.084716,-5.534926,-2.918196,6.309799,8.886216,1,-2.007633923e-02
1,1756268047.197658062,123.893033,42.245183,-6.678658,-3.222780,7.278964,10.391059,1,-2.007633923e-02
1,1756268047.197666883,124.070621,41.802947,-6.689846,-3.240382,7.252519,10.385237,1,-2.007633923e-02
1,1756268047.197702885,123.457474,42.714868,-6.439173,-3.047256,7.083855,10.046378,1,-2.007633923e-02
1,1756268047.197765112,126.079260,45.080306,-5.357986,-2.955423,6.212933,8.720268,1,-2.007633923e-02
1,1756268047.198256969,122.841590,41.655456,-6.723903,-3.129296,6.991959,10.192686,1,-2.007633923e-02
1,1756268047.198470116,122.120914,43.195659,-6.326369,-2.832306,6.911370,9.788357,1,-2.007633923e-02
1,1756268047.199034929,121.827970,40.882350,-6.763606,-3.072469,6.593659,9.932914,1,-2.007633923e-02
1,1756268047.199922085,123.149648,41.196682,-5.765162,-2.901032,5.455276,8.450628,1,-2.007633923e-02
1,1756268047.200113058,120.663175,40.477581,-7.089631,-3.016358,6.831022,10.296803,1,-2.007633923e-02
1,1756268047.200120926,122.133060,40.723705,-6.821773,-3.104701,6.736959,10.077816,1,-2.007633923e-02
1,1756268047.200124979,120.502928,40.351802,-7.130801,-3.007525,6.839443,10.328190,1,-2.007633923e-02
1,1756268047.200483084,120.831252,40.858080,-6.799574,-2.924268,6.625122,9.933670,1,-2.007633923e-02
2,1756268047.200861931,172.485852,45.230194,-1.326282,-5.120559,5.328006,7.507782,0,5.928424877e-02
1,1756268047.200957060,121.036936,40.112249,-7.239950,-3.111345,6.983745,10.529484,1,-2.007633923e-02
1,1756268047.200978994,120.780608,41.133652,-7.300972,-3.112550,7.230744,10.736658,1,-2.007633923e-02
1,1756268047.201286077,122.206563,41.286006,-6.361936,-2.903010,6.411837,9.487537,1,-2.007633923e-02
1,1756268047.201380968,121.082862,40.393014,-8.090236,-3.399492,8.154868,11.979580,1,-2.007633923e-02
1,1756268047.202060938,126.644070,36.497551,-5.642274,-3.173981,4.917043,8.129374,1,-2.007633923e-02
3,1756268047.202383995,120.284051,40.358313,-6.809284,-2.817112,6.584179,9.881998,1,-2.007633923e-02
3,1756268047.202389956,120.142782,40.778356,-6.786560,-2.804247,6.602639,9.875021,1,-2.007633923e-02
3,1756268047.202605963,119.848005,39.884703,-7.153381,-2.867108,6.864050,10.320191,1,-2.007633923e-02
3,1756268047.202671051,119.861854,39.692566,-7.095890,-2.871220,6.695626,10.169905,1,-2.007633923e-02
4,1756268047.202682972,166.961273,47.032588,-1.604963,-4.431244,5.159201,6.987788,0,5.928424877e-02
3,1756268047.203772068,119.210350,39.438734,-7.389697,-2.929786,6.776613,10.445753,1,-2.007633923e-02
3,1756268047.203967094,118.810611,39.577839,-7.316110,-2.730752,7.026438,10.504918,1,-2.007633923e-02
3,1756268047.204233885,120.721222,38.564930,-7.567583,-3.168305,7.019057,10.796927,1,-2.007633923e-02
3,1756268047.204756975,119.899393,41.771590,-6.395907,-2.654605,6.311002,9.369274,1,-2.007633923e-02
3,1756268047.205506086,119.363137,38.395221,-7.724989,-3.049626,6.947351,10.827805,1,-2.007633923e-02
3,1756268047.205513000,119.298310,37.448126,-7.843899,-3.054911,6.924957,10.900196,1,-2.007633923e-02
3,1756268047.205645084,119.271796,37.732173,-7.140280,-2.963831,5.881030,9.713620,1,-2.007633923e-02
3,1756268047.206265926,119.955313,37.937484,-7.764166,-3.121256,7.027611,10.927572,1,-2.007633923e-02
3,1756268047.206554890,117.251856,39.339526,-7.223271,-2.543966,6.593343,10.105423,1,-2.007633923e-02
3,1756268047.206561089,117.725483,39.264750,-7.151479,-2.576801,6.558717,10.039936,1,-2.007633923e-02
3,1756268047.207060099,119.009235,37.907882,-7.921366,-3.196439,6.665917,10.835115,1,-2.007633923e-02
3,1756268047.207250118,117.269295,38.086246,-8.016178,-2.841519,6.979951,11.002411,1,-2.007633923e-02
3,1756268047.208363056,116.827765,39.357093,-6.953384,-2.460568,6.164375,9.612672,1,-2.007633923e-02
3,1756268047.208484888,119.519942,38.413779,-7.941990,-3.176819,7.112030,11.124224,1,-2.007633923e-02
3,1756268047.209090948,120.217758,42.910151,-6.153814,-2.588365,6.344204,9.209668,1,-2.007633923e-02
3,1756268047.209321976,118.145916,37.674682,-7.759429,-2.830756,6.863031,10.738860,1,-2.007633923e-02
5,1756268047.209623098,170.619865,45.683489,-1.429028,-5.071307,5.778299,7.819784,0,5.928424877e-02
3,1756268047.210143089,120.022819,38.722840,-7.569309,-3.200990,6.631201,10.560000,1,-2.007633923e-02
3,1756268047.210146904,119.875323,38.240343,-7.657500,-3.196547,6.632131,10.622635,1,-2.007633923e-02
3,1756268047.211534977,118.431870,38.307984,-7.958383,-3.022672,6.999572,11.021180,1,-2.007633923e-02
3,1756268047.211576939,117.438486,38.030947,-8.082985,-2.910270,6.987874,11.074055,1,-2.007633923e-02
3,1756268047.212037086,120.434413,38.524648,-7.654220,-3.250062,6.811004,10.748942,1,-2.007633923e-02
6,1756268047.212625980,113.030413,39.703609,-7.346722,-1.974483,6.628796,10.090285,1,-2.007633923e-02
3,1756268047.212645054,120.032720,39.629764,-7.572688,-3.085551,7.158118,10.867607,1,-2.007633923e-02
6,1756268047.212924957,111.372898,40.455486,-7.366530,-1.820404,6.611226,10.064191,1,-2.007633923e-02
6,1756268047.213778019,111.804731,39.329382,-7.389502,-1.838548,6.489125,10.004686,1,-2.007633923e-02
6,1756268047.214690924,115.929250,37.964885,-8.460286,-2.704680,7.456532,11.597051,1,-2.007633923e-02
7,1756268047.215111017,109.297025,40.341592,-7.969972,-1.619410,7.143004,10.824299,1,-2.007633923e-02
7,1756268047.215264082,108.783158,41.041098,-7.314904,-1.603975,6.377417,9.836260,0,5.928424877e-02
7,1756268047.215266943,109.270087,40.699935,-7.304538,-1.635632,6.350720,9.816477,0,5.928424877e-02
7,1756268047.215390921,108.621008,40.211002,-7.613185,-1.569553,6.564263,10.174165,0,5.928424877e-02
6,1756268047.215586901,110.206057,39.493632,-7.775322,-1.626696,6.972999,10.569980,1,-2.007633923e-02
6,1756268047.215590954,109.446418,40.321943,-7.364265,-1.637118,6.380430,9.880407,1,-2.007633923e-02
6,1756268047.215837002,114.737074,38.860020,-8.460289,-2.568515,7.460103,11.568358,1,-2.007633923e-02
6,1756268047.215980053,114.402011,38.646498,-8.681283,-2.545404,7.668733,11.859731,1,-2.007633923e-02
6,1756268047.216053963,108.815905,40.720479,-7.551614,-1.604226,6.599813,10.156670,1,-2.007633923e-02
8,1756268047.216398001,121.425697,38.430801,-8.299056,-3.633149,7.606169,11.829113,1,-2.007633923e-02
9,1756268047.216550112,173.648702,40.597762,-1.447630,-6.084359,5.338445,8.222776,0,5.928424877e-02
8,1756268047.216557980,121.158160,38.231301,-8.244412,-3.546593,7.538650,11.720917,1,-2.007633923e-02
6,1756268047.216898918,114.498011,37.942664,-8.241848,-2.614629,6.704854,10.941637,1,-2.007633923e-02
6,1756268047.217097998,119.681343,42.628198,-8.058407,-3.206482,8.439904,12.101712,1,-2.007633923e-02
10,1756268047.217730999,113.511737,38.488211,-8.270134,-2.430376,6.900637,11.041768,1,-2.007633923e-02
10,1756268047.218249083,112.707031,38.256889,-8.481074,-2.268369,7.188092,11.346488,1,-2.007633923e-02
10,1756268047.218395948,107.032457,39.834224,-7.853520,-1.305748,6.794816,10.466722,1,-2.007633923e-02
10,1756268047.218399048,106.756150,40.249375,-7.823868,-1.289870,6.812099,10.453773,1,-2.007633923e-02
10,1756268047.218413115,108.004744,40.028971,-9.336741,-2.090424,7.578442,12.205629,1,-2.007633923e-02
11,1756268047.218424082,174.729555,41.499896,-0.993498,-4.883036,4.753330,6.886597,0,5.928424877e-02
12,1756268047.218650103,120.098414,38.655520,-5.805280,-2.404013,5.226697,8.173060,0,5.928424877e-02
12,1756268047.219019890,115.535023,36.882693,-8.879113,-2.819672,7.399930,11.897401,1,-2.007633923e-02
10,1756268047.219023943,105.614841,40.288846,-10.292382,-1.939408,8.307634,13.368291,1,-2.007633923e-02
10,1756268047.219033003,107.380439,39.659685,-10.131911,-2.095843,8.179982,13.189400,1,-2.007633923e-02
10,1756268047.219540119,113.078690,37.948024,-8.519537,-2.346992,7.141066,11.361589,1,-2.007633923e-02
13,1756268047.219834089,105.842985,39.991217,-7.852693,-1.167819,6.753566,10.423015,0,5.928424877e-02
10,1756268047.219854116,115.126859,37.079179,-8.854478,-2.760023,7.359919,11.840098,1,-2.007633923e-02
10,1756268047.220105886,113.431492,37.523046,-8.370185,-2.317170,7.032324,11.175100,1,-2.007633923e-02
14,1756268047.220344067,174.757966,41.291553,-1.297906,-6.047243,5.509621,8.283093,0,5.928424877e-02
10,1756268047.221092939,116.614399,36.506936,-9.053766,-3.071707,7.496125,12.148990,1,-2.007633923e-02
15,1756268047.221946955,110.250077,37.291754,-8.286352,-2.058691,6.296028,10.608572,0,5.928424877e-02
16,1756268047.222203970,170.550166,44.322490,-1.492677,-5.254332,5.700265,7.894879,0,5.928424877e-02
10,1756268047.222383022,116.271161,35.537915,-9.356738,-3.048680,7.671318,12.477665,1,-2.007633923e-02
17,1756268047.222573996,104.166009,41.672734,-7.557449,-1.033223,6.659690,10.125910,0,5.928424877e-02
10,1756268047.223028898,116.354347,36.194046,-8.941504,-3.047738,7.153098,11.849304,1,-2.007633923e-02
10,1756268047.223248959,117.043069,35.478080,-8.701492,-3.114231,6.744292,11.441148,1,-2.007633923e-02
10,1756268047.223252058,120.752449,38.203557,-7.593525,-3.346260,6.518209,10.552067,1,-2.007633923e-02
17,1756268047.223531008,105.732084,40.952040,-7.225220,-1.143917,6.291005,9.648269,0,5.928424877e-02
10,1756268047.223710060,117.104105,35.006009,-9.192847,-3.199013,7.290815,12.161336,1,-2.007633923e-02
10,1756268047.224232912,114.704686,36.059136,-9.077467,-2.728025,7.340659,11.988653,1,-2.007633923e-02
10,1756268047.224236012,113.545128,37.495639,-9.336174,-2.656493,7.723051,12.404298,1,-2.007633923e-02
18,1756268047.225023985,120.656471,38.552244,-9.243973,-3.831674,8.675029,13.243447,1,-2.007633923e-02
18,1756268047.225066900,121.038795,38.124881,-7.753522,-3.447916,6.688499,10.804686,1,-2.007633923e-02
18,1756268047.226303101,123.306098,37.424470,-8.507807,-4.041077,7.775227,12.213404,1,-2.007633923e-02
18,1756268047.226624012,117.454403,35.819303,-8.570007,-3.029322,7.037009,11.495273,1,-2.007633923e-02
18,1756268047.226629019,114.048411,36.121226,-9.327919,-2.748535,7.368994,12.201090,1,-2.007633923e-02
18,1756268047.226651907,109.726737,37.603366,-9.310101,-1.901412,7.755795,12.265631,1,-2.007633923e-02
18,1756268047.226665974,108.817499,37.883134,-9.124462,-1.861208,7.338514,11.856378,1,-2.007633923e-02
18,1756268047.227027893,113.911467,36.785856,-9.423304,-2.640134,7.898798,12.576167,1,-2.007633923e-02
18,1756268047.227133989,113.674276,36.962778,-9.481127,-2.598029,8.023480,12.689277,1,-2.007633923e-02
18,1756268047.227139950,113.829593,36.415618,-9.060601,-2.668054,7.138326,11.839286,1,-2.007633923e-02
18,1756268047.227143049,114.136969,36.334631,-9.003811,-2.694133,7.108769,11.783954,1,-2.007633923e-02
19,1756268047.227581978,104.626257,40.438153,-7.468283,-1.102681,6.270705,9.813913,0,5.928424877e-02
18,1756268047.228441954,113.764381,36.156594,-9.453653,-2.667011,7.633180,12.439853,1,-2.007633923e-02
18,1756268047.228449106,113.322555,35.873252,-9.649098,-2.633930,7.714919,12.631811,1,-2.007633923e-02
18,1756268047.228455067,113.728859,35.688768,-9.570472,-2.671785,7.665330,12.549488,1,-2.007633923e-02
19,1756268047.228552103,102.848022,41.061700,-7.546142,-0.966418,6.346655,9.907485,0,5.928424877e-02
19,1756268047.228902102,104.286321,39.986749,-7.410726,-1.020528,6.158260,9.689402,0,5.928424877e-02
18,1756268047.228964090,113.581329,36.085179,-9.285498,-2.692965,7.214565,12.063270,1,-2.007633923e-02
18,1756268047.228972912,113.053940,36.019161,-9.422858,-2.646861,7.264613,12.188959,1,-2.007633923e-02
18,1756268047.229274988,108.437623,36.677614,-8.893266,-1.802320,6.752269,11.310688,1,-2.007633923e-02
20,1756268047.229357958,122.541123,38.765969,-8.588716,-4.040079,7.814263,12.294348,1,-2.007633923e-02
21,1756268047.230267048,175.411150,41.820251,-1.158088,-5.840442,5.528704,8.125177,0,5.928424877e-02
18,1756268047.230417967,112.346085,35.869159,-9.558133,-2.505291,7.417611,12.355377,1,-2.007633923e-02
22,1756268047.230427027,168.854458,52.397080,-1.526782,-4.446183,5.362819,7.131580,0,5.928424877e-02
18,1756268047.230459929,112.127181,35.957897,-9.347857,-2.552191,6.975642,11.939669,1,-2.007633923e-02
18,1756268047.231143951,108.597679,36.113371,-8.995545,-1.802197,6.779905,11.407667,1,-2.007633923e-02
23,1756268047.231539965,118.051900,34.818333,-10.513507,-3.907092,8.205262,13.896961,1,-2.007633923e-02
