id,time,azimuth,elevation,x,y,z,r,region,deposited_charge
16,1756268654.873447895,66.351259,29.484779,-9.958829,5.675209,6.480585,13.167545,1,-3.000286130e-03
16,1756268654.874412060,66.082523,29.883496,-10.060693,5.817611,6.679214,13.404255,1,-3.000286130e-03
17,1756268654.876472950,66.166894,29.298723,-11.852290,7.092137,7.751125,15.838407,0,2.505238919e-02
18,1756268654.878798008,66.166894,29.298723,-10.850866,6.257861,7.029723,14.363813,1,-3.000286130e-03
18,1756268654.878940105,67.690567,28.902355,-10.350084,5.716097,6.521126,13.502707,1,-3.000286130e-03
18,1756268654.879523993,66.098684,28.912374,-10.680471,6.158392,6.811235,14.085140,1,-3.000286130e-03
18,1756268654.880836964,66.506974,28.872196,-11.612431,6.650736,7.376500,15.280497,1,-3.000286130e-03
19,1756268654.883351088,67.779882,29.246990,-10.527284,5.699902,6.692515,13.715041,1,-3.000286130e-03
19,1756268654.884747982,69.737186,26.792050,-9.559930,4.738699,5.362179,11.941545,1,-3.000286130e-03
20,1756268654.887408018,68.063623,28.681701,-11.307117,6.021370,6.993834,14.595256,1,-3.000286130e-03
20,1756268654.887712002,69.267302,26.540246,-6.478351,2.909123,3.509901,7.921580,1,-3.000286130e-03
20,1756268654.888770103,68.562859,28.790105,-8.691832,4.351323,5.318906,11.080285,1,-3.000286130e-03
20,1756268654.888865948,69.721105,26.280071,-11.165329,5.589471,6.141987,13.915127,1,-3.000286130e-03
21,1756268654.892565966,70.961825,27.252249,-8.696814,3.912133,4.858025,10.702325,1,-3.000286130e-03
22,1756268654.894673109,72.761910,25.955231,-9.830666,4.098459,5.106147,11.811524,1,-3.000286130e-03
22,1756268654.895586014,71.738640,27.763730,-6.248739,2.397260,3.435260,7.522939,1,-3.000286130e-03
22,1756268654.896049023,73.984802,25.332501,-9.498309,3.730295,4.739678,11.251556,1,-3.000286130e-03
23,1756268654.898060083,72.205415,28.008423,-9.703165,3.960582,5.483136,11.828035,1,-3.000286130e-03
23,1756268654.899441957,71.389040,29.720332,-11.331091,4.903266,6.975590,14.180779,1,-3.000286130e-03
23,1756268654.899862051,72.359337,28.849339,-9.393721,3.787865,5.486523,11.519195,1,-3.000286130e-03
23,1756268654.900660992,72.273612,28.645795,-11.067121,4.779789,6.519528,13.705174,1,-3.000286130e-03
23,1756268654.900701046,71.910516,28.915840,-9.581197,4.029702,5.663371,11.836875,1,-3.000286130e-03
23,1756268654.901657104,74.289226,26.690781,-10.497740,4.010586,5.539876,12.529069,1,-3.000286130e-03
23,1756268654.901875019,72.171247,29.142596,-9.184576,3.659545,5.417824,11.273931,1,-3.000286130e-03
23,1756268654.901890993,74.078332,27.441017,-9.050538,3.320776,4.877484,10.804149,1,-3.000286130e-03
24,1756268654.906872988,75.170271,25.887227,-9.761389,3.337434,4.837934,11.394244,1,-3.000286130e-03
25,1756268654.909066916,74.727387,28.057504,-8.625315,2.916950,4.693883,10.243886,1,-3.000286130e-03
26,1756268654.928527117,58.093285,29.702358,-10.228321,8.105520,7.482127,15.043279,1,-3.000286130e-03
26,1756268654.929408073,58.612468,29.169067,-11.170220,8.727166,7.940940,16.247947,0,2.505238919e-02
27,1756268654.936625957,56.442828,29.036952,-10.770382,9.076935,7.861556,16.130590,0,2.505238919e-02
27,1756268654.937381983,55.374618,29.465132,-10.895753,9.356795,8.228253,16.552075,0,2.505238919e-02
28,1756268654.940619946,53.977569,30.812720,-9.595623,8.687424,7.818619,15.122107,0,2.505238919e-02
28,1756268654.940768003,57.088849,29.360902,-10.777187,8.891007,7.894231,16.047325,0,2.505238919e-02
29,1756268655.019319057,61.735919,31.223282,-10.179194,6.891879,7.499287,14.399767,1,-3.000286130e-03
29,1756268655.019329071,62.955882,30.561815,-10.395559,6.652121,7.335516,14.357164,1,-3.000286130e-03
29,1756268655.019351959,65.574877,29.906442,-10.049272,5.841934,6.695982,13.414628,1,-3.000286130e-03
29,1756268655.019360065,66.305019,27.005347,-12.086955,6.877130,7.090816,15.609903,1,-3.000286130e-03
29,1756268655.019364119,66.857247,28.809051,-10.678682,5.991122,6.729362,13.971833,1,-3.000286130e-03
29,1756268655.019377947,67.051043,28.237521,-10.996322,6.146966,6.759416,14.296643,1,-3.000286130e-03
29,1756268655.019412994,70.103835,29.221596,-6.932402,2.998652,4.173825,8.629654,1,-3.000286130e-03
29,1756268655.019433975,72.687049,28.868717,-15.924814,7.615922,9.881742,20.229948,0,2.505238919e-02
30,1756268655.019462109,56.280402,23.896805,-11.509531,10.037143,6.726087,16.686935,1,-3.000286130e-03
29,1756268655.019563913,69.580919,29.785219,-10.993051,5.521984,7.018869,14.163474,1,-3.000286130e-03
29,1756268655.019607067,67.784997,31.741017,-10.619091,5.710640,7.447099,14.171654,1,-3.000286130e-03
31,1756268655.025218964,68.184792,28.192334,-10.431684,5.580932,6.329151,13.417339,1,-3.000286130e-03
31,1756268655.025768995,69.989907,24.936339,-10.362164,5.208330,5.379461,12.784355,1,-3.000286130e-03
31,1756268655.025798082,68.947171,26.665736,-11.650311,6.182910,6.620284,14.757584,1,-3.000286130e-03
31,1756268655.026974916,72.147239,27.714328,-10.156129,4.306076,5.718043,12.425187,1,-3.000286130e-03
32,1756268655.028867006,69.916781,27.083525,-9.173273,4.519978,5.204446,11.474554,1,-3.000286130e-03
33,1756268655.030585051,71.328813,29.272004,-10.451674,4.503859,6.307467,13.011778,1,-3.000286130e-03
33,1756268655.031460047,68.747308,28.207787,-9.660623,5.003453,5.817479,12.337149,1,-3.000286130e-03
33,1756268655.032089949,73.166733,25.770484,-14.817957,6.685278,7.896762,18.072732,1,-3.000286130e-03
33,1756268655.032850027,69.664920,26.452586,-9.775111,4.903595,5.420097,12.205552,1,-3.000286130e-03
33,1756268655.034041882,70.471656,26.884566,-12.843623,6.074117,7.155934,15.907889,1,-3.000286130e-03
33,1756268655.034961939,71.549844,26.237408,-10.229237,4.577261,5.466942,12.469004,1,-3.000286130e-03
33,1756268655.035181046,71.054226,26.286721,-9.517920,4.359835,5.122866,11.655158,1,-3.000286130e-03
34,1756268655.038743973,68.875058,28.716686,-10.381422,5.490308,6.427054,13.387473,1,-3.000286130e-03
35,1756268655.040693045,70.819627,27.315345,-8.813855,4.110690,4.984506,10.928271,1,-3.000286130e-03
35,1756268655.040817022,70.898887,27.352742,-8.427319,3.866692,4.752078,10.418889,1,-3.000286130e-03
36,1756268655.042582989,72.613403,24.139007,-7.691472,3.138046,3.638278,9.068800,1,-3.000286130e-03
36,1756268655.043155909,70.287971,27.073483,-8.472443,4.074856,4.775635,10.544830,1,-3.000286130e-03
36,1756268655.043164015,70.897138,26.209714,-7.387278,3.234647,3.910322,8.962446,1,-3.000286130e-03
36,1756268655.043205023,69.984814,27.703783,-9.792835,4.817364,5.705105,12.314822,1,-3.000286130e-03
37,1756268655.045026064,70.595977,27.159236,-6.154649,2.586145,3.364153,7.475652,1,-3.000286130e-03
38,1756268655.047112942,69.885857,26.619730,-8.014816,3.729807,4.387722,9.869186,1,-3.000286130e-03
38,1756268655.047161102,69.689986,27.571934,-7.459193,3.622816,4.300796,9.341370,1,-3.000286130e-03
38,1756268655.047959089,71.380734,26.692665,-8.537429,3.864258,4.666583,10.468867,1,-3.000286130e-03
38,1756268655.048403978,71.273630,26.257966,-8.021940,3.681014,4.316852,9.825304,1,-3.000286130e-03
39,1756268655.050582886,71.390821,26.464479,-9.049655,4.165093,4.923423,11.112351,1,-3.000286130e-03
39,1756268655.051229000,69.561354,27.764931,-9.281896,4.685729,5.455747,11.742011,1,-3.000286130e-03
40,1756268655.054780006,67.923482,29.935874,-8.810492,4.701348,5.738520,11.517728,1,-3.000286130e-03
40,1756268655.055969000,66.394746,30.001852,-5.356071,2.767671,3.486414,6.964380,1,-3.000286130e-03
40,1756268655.057189941,68.352795,28.758002,-10.833769,5.951091,6.787225,14.101506,1,-3.000286130e-03
41,1756268655.060050011,67.695056,29.540837,-10.207100,5.636237,6.601447,13.398924,1,-3.000286130e-03
42,1756268655.063563108,66.994059,30.138034,-13.490271,8.252344,9.238111,18.314783,1,-3.000286130e-03
42,1756268655.063585997,66.018663,30.258401,-10.963962,6.523726,7.441978,14.769919,1,-3.000286130e-03
42,1756268655.064779043,67.652836,29.885120,-8.880409,4.706588,5.764413,11.586289,1,-3.000286130e-03
42,1756268655.065314054,68.562896,30.749083,-9.194016,4.751769,6.138991,12.033140,1,-3.000286130e-03
42,1756268655.066358089,65.426570,29.940368,-11.051303,6.628085,7.425640,14.872893,1,-3.000286130e-03
43,1756268655.067555904,68.504372,23.745118,-9.091092,4.965601,4.561048,11.318494,1,-3.000286130e-03
43,1756268655.068646908,66.356872,27.206192,-8.905808,5.301685,5.329022,11.654173,1,-3.000286130e-03
44,1756268655.071302891,65.167669,26.439332,-11.834607,7.405776,6.942175,15.591576,1,-3.000286130e-03
45,1756268655.076878071,62.996562,27.150568,-10.318134,7.043784,6.400855,14.037440,1,-3.000286130e-03
45,1756268655.076926947,62.333977,27.957205,-7.702754,5.289323,4.963489,10.580434,1,-3.000286130e-03
46,1756268655.082277060,62.126848,26.349098,-10.461244,7.508496,6.359030,14.361490,1,-3.000286130e-03
47,1756268655.086309910,69.246208,26.139073,-7.667581,3.665441,4.136697,9.451958,1,-3.000286130e-03
48,1756268655.086694956,62.420826,25.972641,-8.362719,5.806098,4.955161,11.322520,1,-3.000286130e-03
48,1756268655.086821079,62.393164,26.198781,-7.623184,4.904740,4.516875,10.127762,1,-3.000286130e-03
47,1756268655.087759018,68.932805,26.708012,-9.203360,4.737507,5.189405,11.579108,1,-3.000286130e-03
47,1756268655.089102030,67.127263,28.040726,-11.457517,6.328631,6.965137,14.826982,1,-3.000286130e-03
49,1756268655.091165066,66.574087,27.393616,-11.163325,6.452544,6.678897,14.521116,1,-3.000286130e-03
49,1756268655.092664003,66.730850,27.737567,-11.549676,6.634378,7.000546,15.047180,1,-3.000286130e-03
49,1756268655.093730927,61.048801,26.008109,-9.294319,7.010105,5.648162,12.939385,1,-3.000286130e-03
50,1756268655.093847990,68.005887,26.238610,-13.007946,7.361516,7.386385,16.672050,1,-3.000286130e-03
51,1756268655.097002983,66.832196,27.388634,-11.904778,6.777282,7.092819,15.426061,1,-3.000286130e-03
51,1756268655.097244024,65.855813,27.663429,-11.567069,6.730709,7.020807,15.112619,1,-3.000286130e-03
51,1756268655.097430944,66.601385,27.739871,-11.415324,6.512551,6.908527,14.847582,1,-3.000286130e-03
52,1756268655.098371983,60.297956,28.144092,-8.515008,6.367707,5.684378,12.056749,1,-3.000286130e-03
53,1756268655.103034973,66.109414,27.595488,-11.067464,6.463141,6.698554,14.461382,1,-3.000286130e-03
53,1756268655.103687048,61.323120,28.563320,-9.519584,7.016693,6.417243,13.455016,1,-3.000286130e-03
53,1756268655.104218006,62.291447,28.273586,-9.716796,6.886602,6.392223,13.516728,1,-3.000286130e-03
53,1756268655.105109930,61.896763,27.563488,-8.814010,6.326994,5.649615,12.232570,1,-3.000286130e-03
54,1756268655.106720924,61.107186,29.979248,-9.369592,6.809253,6.677682,13.369615,1,-3.000286130e-03
54,1756268655.107089043,60.724536,29.687052,-9.172607,6.688105,6.478598,13.070566,1,-3.000286130e-03
55,1756268655.108952045,63.956812,28.646852,-9.879831,6.567919,6.476577,13.516459,1,-3.000286130e-03
55,1756268655.110450983,61.975117,31.039508,-9.297317,6.421557,6.811533,13.193691,1,-3.000286130e-03
55,1756268655.111141920,60.439889,31.741478,-8.855307,6.200401,6.760449,12.750102,1,-3.000286130e-03
55,1756268655.111269951,63.384385,30.108943,-9.215189,6.117675,6.414724,12.786491,1,-3.000286130e-03
55,1756268655.112096071,62.815331,30.773404,-8.895329,6.042200,6.403499,12.515585,1,-3.000286130e-03
55,1756268655.112133026,64.095147,28.789768,-9.307263,6.083650,6.107973,12.686342,1,-3.000286130e-03
55,1756268655.112166882,63.380872,30.044556,-9.260807,6.182942,6.438781,12.862707,1,-3.000286130e-03
55,1756268655.113621950,61.140782,31.593378,-8.200525,5.589864,6.163091,11.682418,1,-3.000286130e-03
55,1756268655.113711119,62.297604,30.619980,-7.553008,5.010828,5.392821,10.546983,1,-3.000286130e-03
55,1756268655.113749981,63.415411,30.330298,-8.784750,5.772256,6.154348,12.180590,1,-3.000286130e-03
55,1756268655.114273071,63.544240,29.260278,-9.284967,6.230172,6.259762,12.814456,1,-3.000286130e-03
56,1756268655.117074013,66.198537,29.457511,-9.099842,5.551025,6.026068,12.244774,1,-3.000286130e-03
56,1756268655.118350983,61.346145,32.522816,-8.746376,6.188427,6.843480,12.713337,1,-3.000286130e-03
56,1756268655.118752003,64.315408,29.943897,-8.470377,5.469988,5.807168,11.635775,1,-3.000286130e-03
56,1756268655.118758917,59.710357,27.027853,-10.838239,8.114131,6.936743,15.212658,1,-3.000286130e-03
56,1756268655.120105982,62.442915,32.496329,-8.504376,5.637908,6.525605,12.111727,1,-3.000286130e-03
56,1756268655.120237112,65.867881,29.072075,-8.897455,5.307430,5.759291,11.853394,1,-3.000286130e-03
56,1756268655.120692968,65.874533,30.583502,-8.282877,5.027489,5.726959,11.255210,1,-3.000286130e-03
56,1756268655.121088982,62.141316,31.799344,-8.915725,6.179928,6.729200,12.765727,1,-3.000286130e-03
56,1756268655.121784925,63.584332,32.551101,-8.696465,5.665837,6.630164,12.316220,1,-3.000286130e-03
56,1756268655.122699022,66.968700,30.888059,-8.486738,4.902644,5.862855,11.420758,1,-3.000286130e-03
56,1756268655.124099970,64.829680,27.774570,-10.673639,7.091070,6.761858,14.489050,1,-3.000286130e-03
57,1756268655.127893925,63.046442,33.611944,-7.658019,5.026292,6.100247,11.005539,1,-3.000286130e-03
57,1756268655.128978968,63.877965,34.048901,-7.987493,5.006488,6.384717,11.385499,1,-3.000286130e-03
57,1756268655.129036903,67.599453,31.257817,-7.758936,4.371444,5.405700,10.417879,1,-3.000286130e-03
58,1756268655.130717993,62.669685,35.269151,-10.932653,7.369772,9.333740,16.154106,1,-3.000286130e-03
58,1756268655.132177114,64.749288,32.867915,-7.714385,4.812712,5.876491,10.826222,1,-3.000286130e-03
58,1756268655.133037090,65.139339,32.643205,-9.339606,5.777943,7.035511,13.042672,1,-3.000286130e-03
59,1756268655.138365030,66.734244,34.207604,-7.838555,4.532542,6.153691,10.947821,1,-3.000286130e-03
59,1756268655.139748096,66.163615,34.851074,-7.610608,4.414960,6.125455,10.720747,1,-3.000286130e-03
60,1756268655.146291971,67.169900,34.917706,-7.928767,4.487517,6.356864,11.109135,1,-3.000286130e-03
60,1756268655.147083044,69.965638,34.512193,-6.702590,3.292452,5.117152,9.052635,1,-3.000286130e-03
60,1756268655.147712946,70.607625,32.062835,-6.212285,2.923738,4.275156,8.088120,1,-3.000286130e-03
61,1756268655.150532007,72.093924,35.144223,-7.157126,3.142316,5.465835,9.538027,1,-3.000286130e-03
61,1756268655.150727034,67.912943,35.904841,-8.224431,4.478458,6.773391,11.557538,1,-3.000286130e-03
62,1756268655.153237104,70.049903,36.148685,-5.827073,2.572242,4.609957,7.862755,1,-3.000286130e-03
62,1756268655.153553009,72.665528,34.464424,-5.566891,2.171514,4.029503,7.207124,1,-3.000286130e-03
62,1756268655.153862953,72.703280,35.008779,-7.503756,3.174667,5.659960,9.920686,1,-3.000286130e-03
62,1756268655.153887033,74.359219,32.377780,-4.449675,1.373575,2.826175,5.447346,1,-3.000286130e-03
63,1756268655.155755043,72.544281,34.124358,-5.812965,2.249310,4.146026,7.485953,1,-3.000286130e-03
63,1756268655.156950951,76.325745,32.360345,-6.251476,1.983263,4.027155,7.696250,1,-3.000286130e-03
63,1756268655.157402039,73.268674,32.984053,-8.113317,3.442708,5.687933,10.489554,1,-3.000286130e-03
63,1756268655.158201933,76.386618,31.975453,-4.978067,1.286026,3.020479,5.963079,1,-3.000286130e-03
63,1756268655.158283949,76.374254,32.398736,-5.640502,1.508089,3.512535,6.813773,1,-3.000286130e-03
63,1756268655.158704996,76.922561,32.776152,-6.666318,2.111995,4.382473,8.252659,1,-3.000286130e-03
63,1756268655.159015894,74.487595,30.899169,-7.512553,2.897155,4.753590,9.350325,1,-3.000286130e-03
64,1756268655.160372019,80.672643,29.082694,-6.012423,1.355211,3.211671,6.949867,1,-3.000286130e-03
64,1756268655.161114931,79.644435,32.486749,-5.521056,1.161974,3.342597,6.557835,1,-3.000286130e-03
64,1756268655.161710024,77.296475,33.611944,-5.854405,1.585118,3.849406,7.183633,1,-3.000286130e-03
65,1756268655.163559914,59.726005,24.372204,-8.709643,7.008964,5.005952,12.249205,1,-3.000286130e-03
66,1756268655.168045044,83.513478,32.031170,-6.374979,0.980154,3.708601,7.440079,1,-3.000286130e-03
67,1756268655.169882059,85.215140,32.081661,-7.988908,1.351816,4.856258,9.446338,1,-3.000286130e-03
68,1756268655.174453020,81.193619,31.123460,-7.478932,1.637184,4.373534,8.817176,1,-3.000286130e-03
69,1756268655.176542044,81.939117,32.345653,-7.416673,1.471717,4.509686,8.803991,1,-3.000286130e-03
69,1756268655.176548004,85.221582,34.112434,-6.709838,1.035371,4.350708,8.063658,1,-3.000286130e-03
70,1756268655.178061962,81.045789,30.298119,-9.142346,2.228176,5.292048,10.795973,1,-3.000286130e-03
71,1756268655.182007074,81.875837,29.132336,-8.684334,1.953742,4.732950,10.081447,1,-3.000286130e-03
71,1756268655.182111979,86.422370,29.955521,-8.229926,1.069241,4.434356,9.409488,1,-3.000286130e-03
72,1756268655.186054945,82.159641,29.774352,-7.855268,1.583055,4.302990,9.095440,1,-3.000286130e-03
73,1756268655.189033031,86.174481,29.632998,-10.478427,1.922641,5.991818,12.222760,1,-3.000286130e-03
